# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = exp2d_pixelated_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = plum.data.R
# init = 2 (Default)
# random
#   seed = 1724050829
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rhalf,ell,x0,y0,paV.1,paV.2,bgdens,objdens
# Adaptation terminated
# Step size = 0.129627
# Diagonal elements of inverse mass matrix:
# 0.0162525, 1.16222, 0.122176, 0.101495, 1.16079, 0.445415, 0.0225654, 0.0644644
-530.147,0.812315,0.129627,5,31,0,535.825,1.39427,0.174243,0.303173,0.473711,-0.946029,-0.324081,0.00177231,0.764473
-526.149,0.999181,0.129627,4,31,0,531.855,1.86359,0.365942,0.391216,0.878557,-0.688966,-0.724794,0.00183864,0.664456
-528.475,0.929133,0.129627,5,31,0,531.123,1.62831,0.142558,0.00862507,0.875055,0.739226,-0.673458,0.00245802,0.591266
-526.536,0.998216,0.129627,5,31,0,531.527,1.85522,0.31068,0.233752,1.16703,0.932513,0.361136,0.0016891,0.606295
-525.973,0.987831,0.129627,5,31,0,528.283,1.8961,0.226426,0.355413,0.392076,0.875026,0.484077,0.00230014,0.442344
-525.806,0.915616,0.129627,3,15,0,528.267,1.90715,0.293159,0.448294,0.601317,0.858537,0.512752,0.00199267,0.412252
-525.99,0.712165,0.129627,4,23,0,528.775,2.3066,0.374275,0.184663,1.004,0.845031,0.534717,0.00184285,0.459923
-525.474,0.901851,0.129627,5,31,0,529.706,1.83678,0.316709,0.11121,0.417444,0.892151,0.451738,0.00163687,0.517446
-525.097,0.742086,0.129627,4,31,0,527.747,1.74755,0.197073,0.57808,0.664728,0.879565,0.475779,0.00198118,0.517451
-527.678,0.690858,0.129627,4,31,0,534.759,1.653,0.182348,0.337696,0.989407,0.941366,0.337386,0.00224684,0.542646
-531.74,0.975084,0.129627,5,31,0,535.468,1.5328,0.00775122,0.0930908,0.739973,-0.933792,0.357817,0.00196192,0.508035
-526.701,0.995133,0.129627,5,31,0,533.608,1.76796,0.214645,0.224058,1.12729,0.985441,0.170015,0.00178103,0.470291
-527.889,0.96985,0.129627,4,15,0,529.841,1.78985,0.167979,0.410959,1.10817,0.980991,0.194053,0.00172204,0.426979
-528.917,0.964683,0.129627,4,15,0,531.275,1.87733,0.118042,0.404907,1.1658,0.985975,0.166895,0.00175249,0.442472
-526.874,0.999764,0.129627,4,15,0,529.769,1.80744,0.155429,0.202302,1.08122,0.980724,0.1954,0.00199134,0.439437
-524.754,0.995146,0.129627,4,23,0,527.888,1.68656,0.205934,0.211725,0.6892,0.723253,0.690583,0.00233109,0.542141
-524.746,0.962895,0.129627,4,23,0,526.743,1.6643,0.189577,0.170056,0.685426,0.904609,0.426243,0.00235373,0.579742
-527.244,0.984052,0.129627,4,15,0,529.258,1.74827,0.299273,-0.175665,1.17422,0.710309,0.70389,0.0025363,0.594423
-526.994,0.743367,0.129627,5,31,0,532.305,1.95769,0.331344,-0.134429,0.182714,0.918968,0.394333,0.002249,0.516336
-525.7,0.98728,0.129627,5,31,0,530.515,2.12944,0.350003,0.213777,1.08402,0.639804,0.768538,0.0018501,0.433172
-527.304,0.99863,0.129627,5,31,0,529.499,2.19997,0.402758,0.860144,0.890996,0.913872,0.406002,0.00259699,0.44687
-531.534,0.976245,0.129627,4,31,0,533.514,2.54152,0.46453,1.08984,0.864459,0.974941,0.222463,0.00277237,0.364688
-528.941,0.991333,0.129627,5,31,0,534.16,2.25934,0.32024,0.708712,1.43898,0.58169,0.81341,0.00174268,0.378074
-527.466,0.997409,0.129627,5,31,0,531.532,2.3471,0.379699,0.635165,1.33545,0.873236,0.487298,0.00172288,0.381972
-524.8,0.570395,0.129627,5,47,0,530.483,2.14902,0.41206,0.0441363,0.483977,0.947029,0.321147,0.00211319,0.451949
-524.8,3.69677e-06,0.129627,2,3,0,527.631,2.14902,0.41206,0.0441363,0.483977,0.947029,0.321147,0.00211319,0.451949
-524.8,0.000395401,0.129627,4,15,0,528.265,2.14902,0.41206,0.0441363,0.483977,0.947029,0.321147,0.00211319,0.451949
-524.8,0.00147975,0.129627,4,15,0,530.557,2.14902,0.41206,0.0441363,0.483977,0.947029,0.321147,0.00211319,0.451949
-527.653,0.232866,0.129627,5,31,0,530.301,2.38753,0.496008,0.150933,1.12013,0.795858,0.605483,0.00175886,0.491923
-525.025,0.870529,0.129627,4,31,0,529.447,2.1178,0.337255,0.283082,0.541922,0.86772,0.497054,0.0021521,0.380225
-525.483,0.819557,0.129627,5,31,0,526.763,2.07907,0.305822,0.201197,0.579373,0.810855,0.585247,0.00217647,0.434342
-531.17,0.805923,0.129627,4,31,0,537.226,1.83487,0.168509,0.979687,1.50461,0.999666,-0.0258616,0.0019096,0.375723
-527.595,0.937642,0.129627,5,31,0,535.808,2.24083,0.327227,-0.158307,1.10965,0.86753,0.497385,0.00225651,0.408591
-526.917,0.989263,0.129627,5,31,0,531.184,2.0309,0.437504,0.784702,1.23232,0.883139,0.469111,0.00217927,0.493568
-528.188,0.988893,0.129627,4,15,0,530.935,2.17005,0.350955,1.25238,0.972043,0.885291,0.465038,0.00218165,0.48307
-527.495,0.426983,0.129627,3,7,0,531.402,2.1791,0.391172,1.23837,0.999619,0.9055,0.424347,0.00222228,0.480914
-527.659,0.929211,0.129627,5,31,0,533.38,1.76014,0.292518,1.23154,1.00047,0.958107,0.28641,0.0022578,0.555492
-527.128,0.98133,0.129627,5,31,0,530.854,1.70549,0.258,1.01704,1.29041,0.86846,0.495759,0.0021879,0.653918
-527.347,0.350052,0.129627,5,31,0,528.752,1.70096,0.228337,1.01375,1.27577,0.847593,0.530646,0.00217399,0.657172
-525.166,0.80607,0.129627,5,31,0,529.115,1.65726,0.276239,0.423953,0.983513,0.866357,0.499425,0.00233262,0.680812
-525.455,0.574497,0.129627,5,31,0,527.967,1.65763,0.355767,0.330822,1.06444,0.755984,0.65459,0.00220034,0.771808
-524.955,0.936295,0.129627,5,31,0,527.893,1.65958,0.323986,0.133844,0.42599,0.951406,0.307941,0.00228736,0.689701
-526.487,0.319539,0.129627,5,31,0,531.71,1.69318,0.227282,0.334924,0.482847,0.9916,0.129343,0.00227796,0.700225
-525.084,0.993689,0.129627,5,31,0,527.936,1.57002,0.312029,0.0278409,0.628115,0.769206,0.639001,0.00200564,0.731938
-525.516,0.721533,0.129627,4,15,0,526.674,1.64568,0.295526,0.141236,0.584285,0.853206,0.521574,0.00205415,0.765696
-526.253,0.870209,0.129627,4,23,0,528.08,1.8115,0.187512,0.110426,0.864813,0.694877,0.719129,0.00196186,0.473069
-524.399,0.935784,0.129627,3,15,0,527.286,1.9764,0.305185,0.231863,0.712801,0.790129,0.61294,0.00210454,0.433781
-527.225,0.980693,0.129627,5,31,0,529.638,1.97787,0.305177,0.22984,0.879516,0.637635,0.770338,0.00172517,0.439088
-527.546,0.826171,0.129627,5,31,0,530.999,1.51628,0.173013,0.300662,0.720275,0.999984,-0.00566543,0.0022932,0.763263
-526.703,0.990387,0.129627,3,15,0,529.576,1.59735,0.170596,0.0146545,0.651297,0.999745,0.022562,0.00210999,0.567664
-527.934,0.961006,0.129627,4,31,0,530.676,1.60142,0.325595,0.0616325,0.718499,0.978457,0.206452,0.00205959,0.566304
-526.475,0.995829,0.129627,3,7,0,529.735,1.64776,0.154476,-0.00175591,0.674584,0.984032,0.177989,0.00190908,0.602587
-528.664,0.959995,0.129627,4,15,0,531.047,1.53769,0.249476,-0.151904,0.631388,0.999999,0.0010368,0.0019901,0.589568
-525.949,0.993838,0.129627,5,31,0,532.377,1.59969,0.171402,-0.0690125,0.983665,0.663405,0.74826,0.00213876,0.700792
-526.67,0.764326,0.129627,5,31,0,530.341,1.99093,0.277751,0.548767,0.67463,0.715524,0.698589,0.00210313,0.457149
-530.585,0.977991,0.129627,4,15,0,531.701,2.1183,0.436972,0.627331,0.488388,0.848453,0.52927,0.00191715,0.475243
-531.998,0.740056,0.129627,5,31,0,537.204,1.55925,0.0347645,-0.0460131,1.28839,0.999969,-0.00786906,0.00233671,0.440855
-530.593,0.984065,0.129627,5,31,0,541.197,1.79645,0.0402641,0.139371,1.26566,0.954331,0.298751,0.00267122,0.422488
-526.717,0.999484,0.129627,4,15,0,531.201,1.66892,0.102434,0.141591,0.918463,0.99323,0.11616,0.00249986,0.470031
-526.808,0.664908,0.129627,5,31,0,531.124,1.70565,0.330121,0.38926,0.612486,0.766371,0.642399,0.00194615,0.790777
-528.064,0.920371,0.129627,5,31,0,531.514,1.52746,0.114473,0.306418,0.884934,0.991844,0.12746,0.00276897,0.647468
-531.69,0.992401,0.129627,5,31,0,534.88,1.61425,0.0969171,-0.010437,0.389103,0.523495,-0.852028,0.00167788,0.555981
-529.176,0.972504,0.129627,5,31,0,534.836,1.7651,0.138181,0.0288701,1.14766,-0.249142,-0.968467,0.00263276,0.412772
-525.955,1,0.129627,4,15,0,530.768,2.00725,0.241628,-0.134983,0.834154,-0.978893,-0.204375,0.00230611,0.451491
-525.258,0.994022,0.129627,5,31,0,528.103,1.95307,0.30838,0.360963,0.984456,-0.941965,-0.33571,0.00244222,0.520915
-526.411,0.979157,0.129627,5,31,0,530.348,1.93211,0.168287,0.514643,0.749218,-0.998902,-0.046841,0.00175028,0.4046
-526.503,0.560933,0.129627,5,31,0,530,2.01778,0.316349,-0.319851,0.394451,-0.862315,-0.506373,0.00170647,0.447244
-529.297,0.714804,0.129627,5,31,0,531.228,1.6443,0.313392,0.979308,1.02502,-0.926073,-0.377344,0.00238285,0.598407
-528.64,0.981438,0.129627,5,31,0,533.472,2.05676,0.128539,0.288114,1.16494,-0.954373,0.298617,0.00209088,0.395868
-526.389,0.980701,0.129627,5,31,0,532.719,1.42901,0.182718,-0.0687441,0.728006,0.9554,0.295314,0.0021274,0.65685
-526.244,0.0356732,0.129627,4,31,0,529.166,1.44066,0.181179,-0.108259,0.726185,0.925645,0.378393,0.00221414,0.649233
-527.669,0.276618,0.129627,5,31,0,529.128,1.48439,0.0393671,0.134181,0.802753,0.879233,0.476392,0.00198206,0.718861
-528.858,0.983639,0.129627,4,31,0,534.081,1.48394,0.0304802,0.0326227,0.798873,0.18921,0.981937,0.00182747,0.664269
-527.328,0.995912,0.129627,5,31,0,533.958,1.99027,0.289202,0.478216,0.917056,-0.628217,-0.778038,0.00241793,0.366036
-530.488,0.974799,0.129627,5,31,0,537.267,1.37135,0.196795,-0.0630261,0.840766,-0.729525,-0.683954,0.00194416,1.17695
-532.203,0.455793,0.129627,5,31,0,537.243,1.37786,0.185843,-0.143963,0.610494,-0.743114,-0.669165,0.00186801,1.2264
-527.595,0.993749,0.129627,4,15,0,534.097,1.56424,0.122467,0.143886,0.741017,-0.759564,-0.650433,0.00248178,0.774173
-528.409,0.994673,0.129627,4,15,0,529.161,1.35726,0.248118,0.0727272,0.830738,-0.968302,-0.249784,0.00248223,0.734677
-533.222,0.958083,0.129627,4,15,0,537.296,1.65103,0.228771,0.688138,1.06046,-0.701526,-0.712643,0.00331078,0.654718
-524.845,0.999807,0.129627,4,15,0,534.445,1.79881,0.243487,-0.0544248,0.761231,-0.85663,-0.515932,0.00233075,0.518353
-526.613,0.993163,0.129627,5,31,0,527.231,1.67564,0.229189,0.430538,0.89922,-0.923545,-0.383491,0.00192791,0.641778
-526.658,0.993539,0.129627,5,31,0,528.366,2.02083,0.326124,-0.0077454,0.892361,-0.870034,-0.492992,0.0023071,0.462902
-527.447,0.900291,0.129627,5,31,0,532.598,1.5903,0.0677369,0.439389,1.22407,0.913023,0.407907,0.00220934,0.468123
-527.708,0.965511,0.129627,5,31,0,532.814,2.30849,0.386897,-0.486608,0.549973,0.797654,0.603115,0.00186617,0.474182
-525.771,0.99297,0.129627,5,31,0,532.346,1.73156,0.21736,0.685084,0.988104,0.982586,0.185808,0.00193762,0.629747
-526.873,0.902291,0.129627,5,31,0,529.805,1.67854,0.32017,-0.0169873,0.613447,0.785421,0.618962,0.00212443,0.846707
-527.896,0.506182,0.129627,5,31,0,529.647,1.52962,0.335363,-0.0456375,0.430211,0.835405,0.549635,0.0022778,0.640916
-526.192,0.612987,0.129627,5,31,0,529.038,1.56591,0.270698,-0.151969,0.539368,0.80861,0.588346,0.00229266,0.626667
-526.347,0.986455,0.129627,5,31,0,529.744,2.15251,0.349334,0.58613,1.22226,0.846186,0.532888,0.00182198,0.430509
-527.156,0.426925,0.129627,4,31,0,533.335,2.22199,0.365621,0.637627,1.22524,0.833093,0.553134,0.00174527,0.418406
-528.349,0.342948,0.129627,5,63,0,530.036,2.38585,0.349075,0.664138,1.19403,0.753207,0.657784,0.00174827,0.370184
-528.383,0.767104,0.129627,4,31,0,531.625,2.00692,0.276179,0.442335,1.2517,0.999603,-0.0281829,0.00182099,0.36421
-532.522,0.953197,0.129627,4,15,0,533.931,2.17422,0.0764901,0.374351,1.41706,0.995662,-0.0930469,0.00173297,0.32724
-527.739,0.992297,0.129627,5,31,0,534.65,2.20131,0.329295,0.302363,0.505895,0.541462,0.840725,0.00186689,0.365045
-528.163,0.755268,0.129627,5,63,0,534.608,1.93469,0.193963,0.203718,0.861005,0.962463,0.271414,0.00266535,0.461651
-524.095,0.98672,0.129627,4,31,0,528.662,1.84413,0.325762,0.588645,0.721785,0.90718,0.420742,0.00236028,0.531825
-524.195,0.415762,0.129627,3,7,0,525.837,1.87578,0.32683,0.592857,0.732744,0.953765,0.300552,0.00232911,0.547615
-524.289,0.742615,0.129627,4,31,0,526.746,1.85765,0.285578,-0.117476,0.562503,0.898338,0.439305,0.0020263,0.537234
-524.238,0.688144,0.129627,4,23,0,526.833,1.88282,0.259974,-0.0876661,0.616127,0.87359,0.486663,0.00203778,0.521083
-524.969,0.756097,0.129627,5,31,0,526.837,1.64074,0.363363,0.179204,0.589455,0.821233,0.570593,0.00181262,0.746207
-524.333,0.991222,0.129627,5,31,0,530.531,2.0347,0.401315,0.0248446,0.99868,0.879581,0.475749,0.00205843,0.545462
-523.943,0.435899,0.129627,5,47,0,532.346,1.93324,0.290856,0.260648,0.885021,0.73336,0.679841,0.0023212,0.452829
-526.27,0.0499416,0.129627,5,31,0,528.254,2.01609,0.310944,0.349714,0.90095,0.833666,0.552269,0.00205136,0.448443
-527.727,0.504751,0.129627,5,31,0,534.276,1.34863,0.216351,0.308051,0.71951,-0.946415,-0.322954,0.00244958,0.843384
-527.565,0.942173,0.129627,5,31,0,532.623,1.61024,0.27474,0.960065,1.10706,-0.802583,-0.59654,0.00223049,0.816189
-528.313,0.733586,0.129627,5,31,0,533.479,2.00715,0.120462,0.420261,0.703396,-0.580174,-0.814493,0.00219262,0.419731
-530.718,0.985845,0.129627,5,31,0,532.863,1.50387,0.0398383,-0.0207881,1.02935,0.997944,-0.0640948,0.00212704,0.725722
-532.633,0.992474,0.129627,5,31,0,535.172,2.05512,0.243441,0.543523,0.573827,-0.697379,0.716702,0.00173515,0.388613
-529.483,0.987184,0.129627,4,15,0,536.018,1.87537,0.08142,0.510222,0.576341,-0.762506,0.646981,0.00170511,0.426992
-527.474,0.98798,0.129627,5,31,0,533.129,1.7154,0.288534,0.902357,0.850375,-0.924204,-0.3819,0.0024789,0.520332
-527.253,0.992688,0.129627,5,31,0,529.522,2.00815,0.331924,-0.221575,0.97864,-0.981405,-0.191949,0.00164646,0.555275
-525.924,0.72067,0.129627,5,31,0,530.449,1.56847,0.260999,0.627181,0.741033,-0.83967,-0.543098,0.00265121,0.682564
-528.299,0.937593,0.129627,5,31,0,529.359,2.20889,0.308403,0.117059,0.517506,-0.944318,-0.329035,0.00138439,0.406435
-526.911,0.998098,0.129627,4,31,0,529.331,2.09812,0.338079,0.307672,0.442656,-0.948912,-0.315541,0.00158156,0.393971
-527.274,0.667966,0.129627,5,31,0,531.259,1.85888,0.216184,0.268925,1.17696,-0.736718,-0.676201,0.00261257,0.555494
-529.853,0.510747,0.129627,5,63,0,533.058,1.90574,0.342181,0.400482,1.2561,-0.726761,-0.68689,0.00239617,0.399493
-529.814,0.993456,0.129627,5,31,0,535.521,1.92889,0.22128,0.867539,0.141687,-0.985591,-0.169145,0.00225252,0.419375
-529.299,0.977499,0.129627,5,31,0,535.337,1.60827,0.0343957,-0.0500942,0.753118,-0.460276,0.887776,0.00196141,0.497079
-529.725,0.998105,0.129627,5,31,0,531.939,1.89849,0.353866,0.609768,0.826271,0.997567,-0.0697173,0.0020813,0.612817
-529.512,0.999405,0.129627,5,31,0,530.699,1.64128,0.0401378,-0.176449,0.917671,0.653455,0.756966,0.0020964,0.450278
-529.701,0.9847,0.129627,3,15,0,534.192,1.78823,0.0650074,-0.0704856,0.443344,0.97266,0.232235,0.00201482,0.506717
-529.236,0.981711,0.129627,4,23,0,535.077,1.99923,0.380615,0.401752,0.849544,0.607199,0.79455,0.00222131,0.352104
-531.863,0.990227,0.129627,5,31,0,535.796,1.65297,0.152619,0.156099,0.487126,0.848714,0.528851,0.00224589,0.539507
-530.969,0.952696,0.129627,4,15,0,536.325,1.68312,0.242332,0.526609,0.580709,0.832312,0.554308,0.00213916,0.434705
-528.37,0.626119,0.129627,4,31,0,533.292,1.58053,0.0920139,0.453506,0.854376,0.81925,0.573437,0.00200122,0.727179
-528.309,0.939266,0.129627,4,23,0,531.943,1.74122,0.251183,0.155733,0.731671,0.988613,-0.150481,0.00187829,0.41836
-524.228,1,0.129627,4,31,0,530.396,1.74519,0.219864,0.173418,0.900417,0.803468,0.595349,0.0020143,0.611106
-525.465,0.94348,0.129627,3,15,0,528.755,1.69108,0.310531,0.149117,0.504864,0.72779,0.6858,0.00191702,0.613999
-525.811,0.953357,0.129627,4,15,0,527.621,1.67581,0.249477,0.283941,0.363556,0.819788,0.572667,0.00188189,0.592416
-525.758,0.961675,0.129627,4,31,0,528.779,1.78005,0.310502,0.230329,0.514652,0.999438,0.0335107,0.00215723,0.621885
-528.455,0.877906,0.129627,4,31,0,531.868,1.64592,0.34141,0.167509,0.768202,0.922761,0.385373,0.00174645,0.49181
-527.278,1,0.129627,3,7,0,529.268,1.66299,0.331707,0.214349,0.764331,0.926659,0.375903,0.00176911,0.503434
-527.304,0.884414,0.129627,4,31,0,531.07,1.96537,0.487605,0.630477,0.725671,0.769192,0.639018,0.00199208,0.584227
-530.859,0.998739,0.129627,5,31,0,534.974,1.58003,0.00755201,0.616791,0.409035,0.361003,-0.932565,0.00228206,0.534202
-529.034,0.977392,0.129627,5,47,0,533.703,1.66931,0.168907,-0.342109,1.26566,-0.998188,0.0601666,0.00195488,0.568319
-528.061,0.981045,0.129627,4,31,0,530.502,1.59948,0.111315,0.736894,0.510231,-0.634702,-0.772757,0.00221415,0.589328
-527.048,0.962712,0.129627,4,15,0,531.864,1.6233,0.270349,0.578092,0.442898,-0.999715,-0.0238915,0.00229711,0.650681
-525.249,0.98346,0.129627,4,31,0,531.078,1.59195,0.211583,0.379181,0.554515,-0.921846,-0.387557,0.00208339,0.669583
-525.65,0.560326,0.129627,2,7,0,529.926,1.49694,0.283733,0.273291,0.697832,-0.933809,-0.357771,0.00193116,0.682514
-524.703,0.151466,0.129627,3,7,0,528.535,1.52618,0.277038,0.235514,0.683202,-0.824875,-0.565315,0.00197438,0.685636
-525.168,0.154477,0.129627,5,31,0,530.469,1.67763,0.206538,-0.208268,0.699628,-0.940748,-0.339105,0.00204027,0.594933
-524.492,0.976895,0.129627,4,31,0,531.999,1.67794,0.175209,0.202772,0.791078,-0.738871,-0.673847,0.00199232,0.501264
-525.751,0.201447,0.129627,4,15,0,530.128,1.66064,0.146915,0.100052,0.821115,-0.825197,-0.564845,0.00195502,0.463859
-523.988,0.985894,0.129627,4,15,0,528.47,1.76861,0.260175,0.0818622,0.745768,-0.853214,-0.52156,0.00213718,0.6487
-523.316,0.83378,0.129627,4,31,0,525.477,1.97196,0.373086,0.274047,0.88831,-0.878504,-0.477734,0.00215445,0.487445
-524.034,0.80624,0.129627,5,31,0,527.176,1.83255,0.307602,0.569044,0.998372,-0.851067,-0.525057,0.00232008,0.564037
-527.201,0.686603,0.129627,4,23,0,528.979,1.77282,0.254594,0.645232,0.261841,-0.930811,-0.365501,0.00231156,0.504963
-526.813,0.967877,0.129627,5,31,0,531.29,1.87044,0.363261,0.577773,0.479114,-0.940789,-0.338993,0.00206636,0.456083
-527.464,0.999434,0.129627,4,31,0,531.19,1.51316,0.0615241,0.590139,0.839555,-0.858156,-0.513389,0.0023999,0.685863
-527.687,0.436787,0.129627,5,47,0,530.981,1.75806,0.0947538,0.107721,0.94512,-0.821478,-0.570241,0.00218069,0.349672
-526.948,0.986365,0.129627,4,15,0,529.321,1.73548,0.119594,0.0245464,0.835543,-0.96867,-0.248351,0.00205254,0.382161
-527.563,0.985372,0.129627,5,31,0,530.75,2.09372,0.486736,0.497908,0.752436,-0.85305,-0.521829,0.00173909,0.5434
-529.782,0.995773,0.129627,5,31,0,534.466,1.45523,0.0470114,0.513369,1.02576,0.198674,0.980066,0.00262162,0.571645
-529.144,0.997838,0.129627,5,31,0,532.955,1.9104,0.0902054,0.00272401,0.67768,-0.99554,0.0943412,0.00158828,0.369995
-526.283,0.986433,0.129627,5,31,0,531.788,2.0447,0.341309,-0.208261,0.482377,-0.668602,-0.74362,0.00203091,0.39457
-527.165,0.967853,0.129627,5,31,0,531.303,1.8343,0.316361,0.178889,0.603393,-0.826246,-0.563309,0.00160328,0.706413
-530.029,0.960246,0.129627,5,31,0,532.925,1.54614,0.0411233,0.388276,0.966903,-0.847619,0.530606,0.0027319,0.573602
-526.736,0.99748,0.129627,4,15,0,530.984,1.58375,0.0618396,0.255618,0.891923,0.869976,0.493094,0.00218982,0.590272
-527.894,0.989586,0.129627,5,31,0,530.286,1.53472,0.0981257,0.347437,0.826765,-0.825014,-0.565113,0.00191324,0.505406
-527.365,0.655875,0.129627,4,31,0,532.785,1.687,0.0826516,0.231675,0.857513,-0.734267,-0.678861,0.00217343,0.571788
-528.982,0.999302,0.129627,4,15,0,529.543,1.64588,0.0743376,0.384133,0.598558,-0.377265,-0.926105,0.0022062,0.419791
-528.901,0.997294,0.129627,4,31,0,538.412,1.7348,0.096973,-0.0118963,1.07229,-0.996332,0.085575,0.0018274,0.468537
-530.01,0.993903,0.129627,5,31,0,532.486,2.06042,0.295999,0.524182,0.437096,-0.993721,-0.111886,0.00236079,0.432512
-530.816,0.986,0.129627,5,31,0,535.805,1.55807,0.062193,-0.126715,1.31415,-0.0829092,-0.996557,0.00182163,0.558914
-529.104,0.988965,0.129627,5,31,0,534.831,1.38877,0.0830204,0.398492,0.70357,0.968717,0.248167,0.00273857,0.597093
-526.886,0.8599,0.129627,5,31,0,534.398,1.57399,0.28861,0.377957,1.02673,0.939323,0.343033,0.0018451,0.865991
-527.086,0.970529,0.129627,5,31,0,531.241,1.83972,0.213675,0.30609,0.391986,0.999907,0.0136634,0.00241725,0.448861
-526.191,0.969092,0.129627,4,31,0,530.236,1.70682,0.118085,0.557468,0.536582,0.833703,0.552213,0.00230636,0.497473
-526.703,0.977481,0.129627,4,31,0,529.318,1.8249,0.174518,0.587257,0.352205,0.976907,0.213666,0.00199691,0.446569
-528.247,0.908151,0.129627,5,31,0,532.041,1.95482,0.417324,-0.320571,0.596845,0.836093,0.548587,0.00211796,0.508865
-528.3,0.610255,0.129627,4,31,0,530.72,2.04884,0.358071,-0.331831,0.534081,0.940965,0.338505,0.00202161,0.522417
-526.185,0.996558,0.129627,5,31,0,529.346,1.60525,0.189317,0.452293,0.812041,0.997445,-0.0714432,0.00233639,0.605049
-526.247,0.996598,0.129627,5,31,0,526.798,2.0581,0.376304,0.00366468,0.766227,0.959941,0.280204,0.00192248,0.529674
-533.35,0.911251,0.129627,5,31,0,535.195,2.03514,0.13461,0.437152,1.60448,-0.282784,0.959184,0.00200463,0.280886
-530.148,0.966101,0.129627,5,31,0,537.546,1.89265,0.0321447,0.279372,0.746838,0.879244,0.476371,0.00235299,0.332584
-526.21,0.984434,0.129627,5,31,0,533.147,1.8663,0.42312,-0.0980109,0.890335,0.94696,0.321352,0.00185323,0.668818
-527.007,0.74449,0.129627,5,31,0,531.08,1.5689,0.114636,0.0351692,0.450617,0.681336,0.731971,0.00217031,0.614313
-528.321,0.981984,0.129627,5,47,0,531.161,1.783,0.105716,0.534186,1.14269,-0.010291,-0.999947,0.00204528,0.435364
-527.967,0.98827,0.129627,5,31,0,530.555,1.54139,0.152608,0.139707,0.699189,-0.975627,0.219434,0.00230551,0.684688
-528.364,0.997656,0.129627,5,31,0,532.743,1.96732,0.0565772,0.409706,1.00373,0.801105,0.598523,0.00185856,0.359473
-530.071,0.959932,0.129627,5,31,0,533.798,1.70323,0.0881231,0.367407,0.425587,-0.989941,0.141483,0.00243217,0.551422
-530.658,0.997258,0.129627,5,31,0,536.735,1.94683,0.0774913,0.674668,0.675248,-0.347319,0.937747,0.00229678,0.326751
-532.011,0.998441,0.129627,5,31,0,536.148,1.45268,0.161144,0.789304,1.05323,0.958685,-0.284469,0.00204792,0.700514
-530.162,0.982223,0.129627,5,31,0,536.895,2.42116,0.263656,0.287796,0.897762,0.910679,0.413114,0.00211017,0.306792
-530.026,0.968061,0.129627,5,63,0,533.02,1.2845,0.0388615,0.0521194,0.898329,0.999759,-0.0219695,0.00210151,0.787915
-526.126,0.981649,0.129627,5,31,0,533.651,2.08929,0.437121,0.905069,0.808246,0.923675,0.383178,0.00209132,0.569295
-524.758,0.970413,0.129627,4,15,0,527.544,2.05461,0.299578,0.486618,1.09932,0.771943,0.635692,0.00193408,0.484211
-526.438,0.345865,0.129627,5,31,0,527.434,1.88228,0.27491,0.13092,1.12727,0.89913,0.437681,0.00182983,0.416623
-532.88,0.992493,0.129627,4,15,0,534.307,2.37489,0.445648,1.15776,1.22166,0.867109,0.498118,0.00149685,0.535473
-527.814,1,0.129627,4,15,0,534.162,2.02311,0.186871,0.666459,0.998549,0.809134,0.587624,0.00176896,0.37722
-528.011,0.998259,0.129627,5,31,0,532.329,1.67647,0.371354,0.0485935,0.732016,0.961681,0.274169,0.00147399,0.74855
-524.846,0.9963,0.129627,5,31,0,529.341,1.98643,0.392277,0.418158,0.675239,0.878163,0.478362,0.00258905,0.46886
-524.846,0.240765,0.129627,2,3,0,527.642,1.98643,0.392277,0.418158,0.675239,0.878163,0.478362,0.00258905,0.46886
-526.424,0.357541,0.129627,5,31,0,529.329,2.02442,0.335024,0.280252,1.37724,0.772264,0.635302,0.00175724,0.477403
-526.067,0.298015,0.129627,4,31,0,534.725,1.87773,0.36229,0.18489,1.22543,0.824872,0.56532,0.00167914,0.55049
-528.016,0.899622,0.129627,4,31,0,532.678,2.11219,0.29769,0.171707,1.22759,0.913716,0.406353,0.00164455,0.482002
-527.652,0.755194,0.129627,5,47,0,537.441,1.56152,0.0869393,0.302593,0.658618,0.763296,0.646049,0.0026877,0.571242
-525.661,0.995257,0.129627,5,31,0,530.171,2.0198,0.368821,0.52436,0.577673,0.883239,0.468924,0.00189118,0.626643
-523.803,0.798868,0.129627,4,15,0,528.383,1.9098,0.35085,0.436304,0.715699,0.853027,0.521867,0.00190391,0.60826
