# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = plummer2d_angle_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = plum.data.R
# init = 2 (Default)
# random
#   seed = 2176169100
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rhalf,ell,x0,y0,paV.1,paV.2,norm
# Adaptation terminated
# Step size = 0.196356
# Diagonal elements of inverse mass matrix:
# 0.0149357, 0.353937, 0.0203416, 0.0262842, 0.152704, 0.288605
-408.052,0.738213,0.196356,5,31,0,413.651,1.9328,0.225555,-0.250429,-0.11132,0.563408,0.826179,0.110024
-407.25,0.994097,0.196356,4,15,0,410.503,1.78849,0.391386,-0.276553,-0.415214,0.459213,0.888326,0.163507
-406.07,1,0.196356,4,15,0,407.55,1.90427,0.280292,-0.210956,-0.294794,0.495067,0.868855,0.121965
-405.232,0.987048,0.196356,4,15,0,407.158,1.87927,0.36525,-0.171806,-0.31043,0.490519,0.87143,0.141993
-406.856,0.943789,0.196356,4,15,0,408.251,2.30259,0.417194,-0.238753,-0.143833,0.605872,0.795562,0.103013
-407.699,0.972322,0.196356,5,31,0,410.294,2.01822,0.384732,-0.475256,-0.552978,0.611022,0.791613,0.127013
-408.966,0.797801,0.196356,4,15,0,414.744,1.74685,0.153983,-0.142552,-0.334092,0.730961,0.682419,0.123299
-405.308,0.977862,0.196356,4,15,0,411.909,1.94049,0.295534,-0.262762,-0.113337,0.533586,0.845746,0.119996
-404.897,0.99252,0.196356,3,7,0,405.665,1.92273,0.360925,-0.172821,-0.163193,0.404159,0.914689,0.134729
-406.15,0.680806,0.196356,3,7,0,408.332,2.26197,0.36175,-0.25587,-0.149992,0.608501,0.793553,0.097473
-407.848,0.70291,0.196356,4,15,0,408.917,1.96003,0.451853,-0.0179618,0.0136059,0.471375,0.881933,0.151156
-409.732,0.461478,0.196356,4,15,0,413.482,1.79911,0.280792,0.0582216,0.0801922,0.521466,0.853272,0.136734
-409.893,0.967407,0.196356,4,23,0,412.701,2.22348,0.378806,-0.495707,-0.690545,0.608062,0.79389,0.103647
-406.133,0.997903,0.196356,4,15,0,411.757,2.31433,0.428887,-0.179723,-0.215306,0.365879,0.930662,0.104058
-406.352,0.944696,0.196356,4,15,0,408.099,1.77269,0.414771,-0.285273,-0.225933,0.451049,0.892499,0.173084
-404.48,0.322107,0.196356,4,31,0,409.099,1.81874,0.323223,-0.23544,-0.300127,0.432284,0.901738,0.142188
-407.05,0.646818,0.196356,4,15,0,408.089,2.10782,0.365263,-0.460977,-0.485968,0.575094,0.818087,0.112873
-406.091,0.820588,0.196356,4,15,0,411.73,1.72119,0.319249,-0.258889,-0.365507,0.332274,0.943183,0.157836
-406.855,0.994099,0.196356,4,23,0,407.671,2.22554,0.37536,-0.217624,-0.039344,0.605243,0.796041,0.102885
-407.681,0.987381,0.196356,3,7,0,408.792,2.33746,0.456047,-0.152658,-0.0149696,0.352627,0.935764,0.107103
-409.8,0.774844,0.196356,2,3,0,412.167,2.33415,0.461275,-0.189689,0.0679752,0.260874,0.965373,0.108449
-411.09,0.92537,0.196356,3,7,0,415.551,2.60972,0.499342,-0.332611,0.105797,0.509669,0.86037,0.0933515
-411.967,0.412415,0.196356,3,7,0,414.499,2.75259,0.482053,-0.38138,0.0699416,0.372138,0.928177,0.0811116
-406.426,0.943965,0.196356,3,7,0,412.716,2.36735,0.454639,-0.241279,-0.0659152,0.452763,0.891631,0.104146
-407.878,0.839942,0.196356,5,31,0,412.434,1.80854,0.260033,-0.399595,-0.559748,0.436439,0.899734,0.131517
-407.071,0.876049,0.196356,4,15,0,411.05,1.81999,0.310001,-0.347599,0.00544139,0.37973,0.925097,0.139272
-406.848,0.921356,0.196356,3,15,0,409.043,1.88814,0.309724,-0.11514,-0.483146,0.488719,0.872441,0.129347
-407.219,0.992285,0.196356,3,15,0,410.146,2.27843,0.461745,-0.460914,-0.255165,0.48933,0.872099,0.113918
-408.994,0.81627,0.196356,4,15,0,414.149,1.95282,0.382313,-0.33522,-0.640239,0.331443,0.943475,0.135131
-406.847,0.962819,0.196356,3,15,0,412.938,1.9031,0.271553,-0.300856,-0.507186,0.440593,0.897707,0.120651
-406.015,0.666615,0.196356,3,15,0,408.083,1.86906,0.285863,-0.244028,-0.468274,0.480039,0.877247,0.127591
-405.137,0.99905,0.196356,4,15,0,406.421,2.05034,0.404402,-0.361486,-0.218868,0.447945,0.894061,0.127129
-404.829,0.705287,0.196356,2,7,0,408.826,2.03388,0.363255,-0.32864,-0.240256,0.467761,0.883855,0.120847
-405.813,0.973536,0.196356,4,15,0,407.605,1.70654,0.232178,-0.181828,-0.315129,0.401558,0.915833,0.14235
-408.484,0.580689,0.196356,4,15,0,411.715,2.27207,0.431303,-0.332687,-0.0494278,0.361925,0.932207,0.108424
-408.627,0.9954,0.196356,4,15,0,411.162,2.57513,0.451317,-0.192844,-0.0483345,0.441478,0.897272,0.0874844
-406.668,0.896,0.196356,4,31,0,414.445,1.86621,0.332002,-0.157323,-0.101479,0.492934,0.870067,0.136821
-407.537,0.968758,0.196356,3,7,0,409.358,1.85574,0.309715,-0.312632,-0.0590897,0.490307,0.87155,0.133902
-407.437,0.894808,0.196356,4,31,0,409.825,2.38638,0.406874,-0.219247,-0.403117,0.460982,0.88741,0.0942374
-409.56,0.879902,0.196356,3,15,0,412.358,2.28894,0.361651,-0.276879,-0.362424,0.732722,0.680528,0.0951751
-410.715,0.972138,0.196356,4,15,0,412.518,2.12796,0.471131,-0.260695,-0.195385,0.323539,0.946215,0.132915
-409.713,0.882463,0.196356,4,15,0,416.101,1.95782,0.227299,-0.309873,-0.349501,0.502109,0.864804,0.107471
-409.677,0.992535,0.196356,4,15,0,411.584,1.95751,0.426423,-0.346664,-0.303516,0.707262,0.706951,0.144827
-410.688,0.98718,0.196356,3,15,0,413.715,2.32206,0.312547,-0.312558,-0.189101,0.705419,0.708791,0.0858735
-413.398,0.985458,0.196356,4,15,0,417.67,1.73712,0.412635,-0.4935,-0.698909,0.413414,0.910543,0.179591
-407.528,0.994808,0.196356,4,15,0,416.603,2.07676,0.293496,-0.0890624,-0.0142542,0.47827,0.878213,0.104463
-406.645,0.998903,0.196356,4,15,0,408.473,1.89044,0.430235,-0.231874,-0.365303,0.511561,0.859247,0.156325
-406.94,0.99327,0.196356,4,31,0,408.348,2.10793,0.279875,-0.100637,-0.193315,0.502118,0.864799,0.0994785
-407.165,0.997009,0.196356,4,15,0,408.788,1.9862,0.239812,-0.4261,-0.450768,0.470991,0.882138,0.106141
-406.357,0.856536,0.196356,4,15,0,408.114,1.76554,0.358871,-0.43835,-0.335797,0.549438,0.835534,0.159276
-407.021,0.376866,0.196356,3,7,0,409.992,1.62175,0.342041,-0.386945,-0.358906,0.465507,0.885044,0.183944
-407.57,0.75872,0.196356,4,15,0,409.527,1.66995,0.284503,-0.434318,-0.32425,0.685205,0.72835,0.159528
-407.179,0.96401,0.196356,4,15,0,408.945,2.25597,0.366039,-0.0267029,-0.158964,0.437558,0.89919,0.0986557
-405.613,0.952991,0.196356,3,15,0,409.616,2.05294,0.412303,-0.319154,-0.330996,0.59154,0.806276,0.128512
-407.815,0.594245,0.196356,3,7,0,413.863,2.2016,0.488045,-0.472047,-0.364395,0.426468,0.904503,0.128275
-406.671,1,0.196356,3,7,0,408.182,2.27538,0.436269,-0.462481,-0.408417,0.526291,0.850305,0.109061
-405.112,0.996911,0.196356,4,15,0,407.815,2.19589,0.393787,-0.244443,-0.274975,0.446752,0.894658,0.108894
-405.893,0.456297,0.196356,4,15,0,407.922,2.08468,0.337976,-0.175729,-0.22828,0.271073,0.962559,0.110636
-406.419,0.0319827,0.196356,4,15,0,409.634,2.09099,0.349055,-0.177438,-0.174529,0.231791,0.972766,0.111841
-406.419,6.53058e-07,0.196356,2,3,0,408.784,2.09099,0.349055,-0.177438,-0.174529,0.231791,0.972766,0.111841
-406.022,0.200003,0.196356,4,15,0,409.347,2.06007,0.303051,-0.143894,-0.0215824,0.531424,0.847106,0.107618
-406.521,0.657786,0.196356,4,15,0,408.192,1.77282,0.345635,-0.212528,-0.0521633,0.596149,0.802874,0.154774
-407.088,0.954443,0.196356,4,15,0,408.327,1.75544,0.23239,-0.12863,-0.152975,0.241592,0.970378,0.134567
-407.223,0.99796,0.196356,3,7,0,409.436,1.64832,0.313482,-0.0791255,-0.046554,0.535982,0.84423,0.170653
-408.24,0.300627,0.196356,4,15,0,410.433,1.77683,0.350126,0.0214203,0.0121153,0.575238,0.817986,0.155141
-408.175,0.329486,0.196356,4,15,0,412.301,1.76058,0.370058,-0.0343062,0.048758,0.533054,0.846081,0.163019
-408.45,0.646327,0.196356,4,15,0,410.517,1.90095,0.314845,-0.0799589,0.172433,0.428716,0.903439,0.128565
-409.359,0.834599,0.196356,4,19,0,411.244,2.22951,0.402127,-0.335691,-0.601399,0.514901,0.857249,0.107109
-413.288,0.507498,0.196356,4,31,0,415.041,2.6533,0.533029,-0.615717,-0.629708,0.490073,0.871681,0.0968253
-410.573,0.945333,0.196356,4,15,0,416.046,2.39821,0.437088,-0.569914,-0.701392,0.534315,0.845285,0.0983188
-408.219,0.325278,0.196356,4,15,0,418.7,1.89819,0.234665,-0.266485,-0.0755503,0.346072,0.938208,0.11543
-408.809,0.997909,0.196356,4,15,0,411.065,1.89354,0.329429,-0.311812,-0.376412,0.224171,0.97455,0.13239
-409.955,0.965223,0.196356,3,15,0,414.062,2.04454,0.293987,-0.128205,-0.366224,0.120324,0.992735,0.107857
-411.531,0.984778,0.196356,4,15,0,413.596,2.27344,0.312441,-0.0789861,-0.478968,0.207685,0.978196,0.0895719
-411.218,0.581611,0.196356,2,7,0,422.295,2.32885,0.321882,-0.0574694,-0.523696,0.306884,0.951747,0.0865488
-408.054,0.991504,0.196356,4,15,0,414.21,2.31709,0.503675,-0.214384,-0.440496,0.412158,0.911112,0.119454
-406.754,0.965232,0.196356,2,7,0,410.317,2.24736,0.37472,-0.217939,-0.393149,0.352688,0.935741,0.100793
-404.866,0.964597,0.196356,4,15,0,407.637,1.83825,0.356318,-0.340182,-0.239897,0.438471,0.898746,0.146342
-405.171,0.916471,0.196356,4,15,0,406.035,1.85823,0.268701,-0.290621,-0.277794,0.438698,0.898634,0.126054
-405.784,0.961874,0.196356,3,7,0,407.03,1.73511,0.369949,-0.191271,-0.206138,0.507233,0.861809,0.167811
-407.474,0.947022,0.196356,4,15,0,408.543,1.82533,0.186803,-0.235789,-0.187873,0.553566,0.832805,0.117482
-406.686,0.721701,0.196356,3,15,0,408.196,1.85047,0.198515,-0.254029,-0.208621,0.460641,0.887587,0.115982
-409.504,0.937495,0.196356,3,15,0,413.895,2.25445,0.452328,-0.172236,0.0960836,0.588059,0.808818,0.114354
-410.23,0.939723,0.196356,4,15,0,413.611,1.82767,0.193291,-0.16242,-0.305676,0.342521,0.93951,0.118124
-407.756,0.985412,0.196356,3,15,0,412.98,2.01065,0.27669,-0.288404,-0.165557,0.668995,0.743267,0.108856
-407.677,0.98862,0.196356,4,15,0,410.828,1.9347,0.336681,-0.268459,-0.443647,0.375489,0.926827,0.128204
-405.94,0.995972,0.196356,4,15,0,408.569,2.00184,0.370057,-0.306367,-0.164196,0.514876,0.857265,0.126092
-407.975,0.955766,0.196356,3,15,0,411.531,1.79579,0.249464,-0.236635,-0.0185166,0.635974,0.771711,0.131512
-408.064,0.99932,0.196356,4,15,0,410.644,1.79798,0.31078,-0.357542,-0.596276,0.366806,0.930297,0.142863
-405.228,0.808688,0.196356,4,15,0,408.652,2.08749,0.378173,-0.401289,-0.412526,0.454367,0.890815,0.117472
-407.05,0.886615,0.196356,4,15,0,409.491,1.95506,0.349413,-0.395112,-0.0192895,0.448918,0.893573,0.128004
-408.636,0.820893,0.196356,4,15,0,411.699,1.77893,0.264734,0.0168594,-0.347172,0.490382,0.871507,0.136801
-408.869,0.462855,0.196356,4,15,0,412.789,1.96138,0.250746,0.0273517,-0.372237,0.356376,0.934343,0.110432
-412.785,0.785654,0.196356,4,15,0,417.683,1.85433,0.0875213,-0.0373256,-0.360654,0.914087,0.405519,0.101451
-407.09,0.994606,0.196356,4,31,0,415.712,1.87946,0.348755,-0.44906,-0.290274,0.418124,0.90839,0.13837
-405.405,0.956531,0.196356,4,15,0,409.234,1.80956,0.296134,-0.201521,-0.37426,0.597023,0.802224,0.138106
-405.551,0.794115,0.196356,4,15,0,407.67,2.03696,0.307785,-0.146292,-0.182889,0.40464,0.914476,0.110826
-405.913,0.979856,0.196356,4,15,0,407.755,1.82087,0.307851,-0.143218,-0.0775972,0.342439,0.93954,0.138705
-405.063,0.99723,0.196356,4,31,0,406.451,2.08496,0.391815,-0.157269,-0.161527,0.424675,0.905346,0.120397
-404.854,0.933378,0.196356,4,15,0,407.486,1.82112,0.328706,-0.26141,-0.247784,0.456863,0.889537,0.142976
-405.762,0.698456,0.196356,3,11,0,406.819,2.00701,0.324443,-0.303846,-0.248352,0.26372,0.964599,0.116974
-405.733,0.274265,0.196356,3,7,0,409.866,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,1.86386e-08,0.196356,2,3,0,407.225,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,5.79824e-12,0.196356,1,1,0,405.909,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,1.12183e-11,0.196356,4,15,0,406.721,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,7.08476e-05,0.196356,3,7,0,407.84,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,1.86108e-05,0.196356,3,7,0,411.128,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-405.733,1.04532e-11,0.196356,2,3,0,408.152,1.87409,0.405728,-0.243638,-0.167151,0.339969,0.940437,0.152506
-407.62,1,0.196356,3,15,0,408.722,2.03439,0.199604,-0.267688,-0.150185,0.550345,0.834937,0.09609
-405.786,0.975508,0.196356,3,15,0,409.253,1.74034,0.228082,-0.172034,-0.232323,0.412004,0.911182,0.136148
-405.991,0.545042,0.196356,3,15,0,411.403,1.84998,0.371305,-0.136723,-0.220837,0.427443,0.904042,0.147936
-408.704,0.945083,0.196356,3,15,0,410.345,2.17982,0.320708,-0.36189,-0.228971,0.266104,0.963944,0.0986167
-406.644,0.984319,0.196356,3,7,0,411.071,2.15656,0.438237,-0.343971,-0.300266,0.550963,0.83453,0.121835
-409.756,0.953256,0.196356,4,15,0,411.541,2.42005,0.398747,-0.256699,-0.343661,0.648156,0.761508,0.0903952
-407.813,0.992144,0.196356,4,31,0,411.928,1.68827,0.241514,-0.168828,-0.00162734,0.434203,0.900815,0.147238
-406.195,0.976651,0.196356,4,15,0,410.215,1.90729,0.312647,-0.180125,-0.121959,0.580033,0.814593,0.127302
-407.149,0.964901,0.196356,3,15,0,408.084,1.89188,0.260614,-0.284268,-0.115137,0.29203,0.956409,0.120279
-408.087,0.979726,0.196356,4,15,0,413.377,2.02663,0.399513,-0.0838827,-0.390049,0.487291,0.87324,0.129062
-410.545,0.995456,0.196356,5,31,0,416.514,2.10024,0.348509,-0.067271,-0.388709,0.70533,0.708879,0.110765
-409.145,0.934494,0.196356,4,15,0,413.71,2.07085,0.242176,-0.260295,-0.193904,0.541726,0.840555,0.0979459
-406.901,0.992632,0.196356,3,15,0,410.599,1.97932,0.334971,-0.141651,-0.239106,0.398321,0.917246,0.122173
-407.421,0.983633,0.196356,3,15,0,410.106,1.85441,0.278656,-0.366974,-0.314646,0.519907,0.854223,0.12832
-411.374,0.966628,0.196356,3,7,0,411.57,1.84556,0.302259,-0.560359,-0.242666,0.679758,0.733436,0.133936
-409.356,0.999633,0.196356,3,7,0,412.028,1.97546,0.333639,-0.44942,-0.280946,0.654693,0.755895,0.122406
-408.026,0.999962,0.196356,4,15,0,411.223,1.94172,0.33816,-0.190781,-0.370905,0.36641,0.930454,0.127563
-405.015,0.987708,0.196356,4,15,0,409.324,1.94179,0.364559,-0.342987,-0.247945,0.407506,0.913203,0.132852
-405.554,0.936764,0.196356,4,15,0,406.838,1.81531,0.338639,-0.133306,-0.245129,0.60584,0.795586,0.146053
-409.456,0.594036,0.196356,4,15,0,411.897,1.99504,0.280745,-0.442903,-0.0888821,0.319249,0.947671,0.111189
-407.95,0.970323,0.196356,4,15,0,413.173,1.63922,0.270117,-0.0581092,-0.388218,0.411834,0.911259,0.162301
-405.403,0.984413,0.196356,3,15,0,410.669,2.01154,0.381967,-0.0566501,-0.123289,0.45324,0.891388,0.127286
-407.35,0.850896,0.196356,4,15,0,409.821,2.30859,0.312731,-0.287963,-0.127974,0.542482,0.840068,0.0869019
-407.301,0.995461,0.196356,4,15,0,412.521,1.56789,0.217058,-0.117065,-0.223175,0.597621,0.801779,0.165382
-406.698,0.36722,0.196356,4,15,0,410.856,2.31526,0.409872,-0.267304,-0.153168,0.548941,0.835861,0.100624
-407.008,0.982609,0.196356,5,31,0,410.115,1.7348,0.252166,-0.293088,-0.165155,0.223632,0.974674,0.141432
-406.963,1,0.196356,2,3,0,408.907,1.59216,0.312422,-0.290088,-0.125691,0.514488,0.857497,0.182624
-410.283,0.741124,0.196356,3,7,0,411.627,1.55594,0.372517,-0.260995,-0.00697863,0.387663,0.921801,0.209537
-407.244,0.886052,0.196356,4,15,0,411.232,1.66541,0.350092,-0.2165,-0.0230935,0.533117,0.846042,0.176587
-407.691,0.522294,0.196356,3,7,0,408.917,1.67735,0.339228,-0.296294,0.00623507,0.454575,0.890709,0.171219
-407.226,0.12578,0.196356,4,15,0,410.441,1.81758,0.36722,-0.303922,0.0127226,0.367211,0.930138,0.152268
-406.518,0.865749,0.196356,4,15,0,408.486,2.12405,0.327754,-0.19341,-0.430157,0.456131,0.889912,0.104952
-408.755,0.914176,0.196356,4,15,0,409.648,2.314,0.330012,-0.165615,-0.428441,0.640648,0.767835,0.0887269
-407.255,0.955678,0.196356,4,15,0,410.507,1.85645,0.223232,-0.438954,-0.213478,0.537066,0.84354,0.118903
-409.244,0.954737,0.196356,3,7,0,410.06,1.90562,0.190401,-0.476722,-0.290502,0.242322,0.970196,0.10827
-409.01,0.995044,0.196356,4,15,0,411.519,1.658,0.314028,-0.350372,-0.0690938,0.662492,0.749069,0.168801
-408.374,0.96764,0.196356,4,15,0,412.789,2.03421,0.398754,-0.203616,-0.631818,0.493036,0.870009,0.12794
-408.017,0.9113,0.196356,3,7,0,409.297,2.0961,0.408365,-0.186254,-0.599054,0.489571,0.871963,0.122454
-410.902,0.923933,0.196356,4,15,0,412.639,1.63294,0.138643,-0.365349,0.0501227,0.626438,0.779471,0.138588
-412.64,0.297206,0.196356,4,15,0,415.642,1.76097,0.156113,-0.0589123,-0.616524,0.638079,0.769971,0.121636
-412.052,0.99199,0.196356,3,15,0,417.179,1.94806,0.101387,-0.0529905,-0.322347,0.549853,0.835261,0.0933411
-410.023,0.989192,0.196356,4,15,0,412.599,1.51041,0.30404,-0.382451,-0.134054,0.640208,0.768202,0.200483
-409.302,0.143505,0.196356,3,7,0,411.476,1.5414,0.308828,-0.376893,-0.108155,0.597242,0.802061,0.193835
-409.302,0.00293803,0.196356,3,7,0,412.374,1.5414,0.308828,-0.376893,-0.108155,0.597242,0.802061,0.193835
-409.302,1.62025e-05,0.196356,3,7,0,418.062,1.5414,0.308828,-0.376893,-0.108155,0.597242,0.802061,0.193835
-410.208,0.155147,0.196356,4,15,0,413.36,1.98079,0.191086,-0.0698768,-0.419308,0.40559,0.914055,0.100293
-405.218,0.996834,0.196356,3,7,0,411.052,1.86885,0.360588,-0.293531,-0.290048,0.412016,0.911177,0.142535
-406.74,0.954741,0.196356,4,15,0,408.162,1.97663,0.279132,-0.367074,-0.288705,0.712909,0.701257,0.113017
-407.871,1,0.196356,4,15,0,409.364,1.7928,0.308695,-0.0406968,-0.0971556,0.588909,0.808199,0.143257
-407.187,0.960061,0.196356,3,15,0,412.324,1.91171,0.26653,-0.349254,-0.223292,0.377298,0.926092,0.118748
-408.564,0.97299,0.196356,4,15,0,412.934,1.513,0.188605,-0.233895,-0.17875,0.494154,0.869374,0.171373
-406.898,0.987882,0.196356,4,15,0,411.003,1.94574,0.247733,-0.161098,-0.359916,0.515844,0.856682,0.111766
-405.959,1,0.196356,3,7,0,407.311,1.81365,0.383209,-0.246886,-0.379804,0.474032,0.880507,0.156893
-407.997,0.937416,0.196356,3,7,0,409.096,1.83408,0.358356,-0.277951,-0.49094,0.291101,0.956692,0.147475
-411.077,0.962655,0.196356,4,31,0,414.113,2.13473,0.28716,-0.348997,-0.278468,0.652906,0.757439,0.0979876
-409.256,0.963504,0.196356,4,23,0,412.176,1.86938,0.193352,-0.170881,-0.274164,0.00771295,0.99997,0.11292
-405.692,0.998714,0.196356,3,7,0,409.609,1.87604,0.239673,-0.230894,-0.192588,0.518985,0.854784,0.11895
-404.54,0.999175,0.196356,4,15,0,406.148,1.98662,0.3745,-0.208324,-0.192416,0.514649,0.857401,0.128942
-405.762,0.816726,0.196356,4,15,0,407.599,2.12668,0.368355,-0.222887,-0.22092,0.587244,0.80941,0.111422
-410.427,0.925774,0.196356,4,15,0,412.745,2.46888,0.559946,-0.17063,-0.421437,0.421378,0.906885,0.118671
-407.272,0.943776,0.196356,3,15,0,414.701,2.3212,0.33506,-0.15246,-0.192666,0.569437,0.822035,0.0888472
-407.299,0.992606,0.196356,4,31,0,408.288,1.77346,0.406136,-0.258486,-0.104872,0.403982,0.914767,0.17042
-407.46,0.309512,0.196356,5,31,0,410.543,2.16118,0.303488,-0.226829,-0.140604,0.202107,0.979363,0.097845
-407.724,0.866867,0.196356,4,15,0,410.657,1.91784,0.300659,-0.395382,-0.507585,0.527768,0.849389,0.123748
# 
#  Elapsed Time: 1.05482 seconds (Warm-up)
#                0.772957 seconds (Sampling)
#                1.82778 seconds (Total)
# 
