# Sample generated by Stan (Variational Bayes)
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1
# chain_id=1
# iter=10000
# grad_samples=1
# elbo_samples=100
# output_samples=1000
# eval_elbo=100
# eta=1
# tol_rel_obj=0.01
# algorithm=meanfield
# sample_file=output.csv
# append_samples=0
#
lp__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
# Stepsize adaptation complete.
# eta = 1
0,0.254355,0.305645,0.44,-10.0046,-1.64636,-7.05563,-3.99528,4.45525,-8.14371,0.686747,0.573324,0.727924,0.751062,0.667228,0.884834
0,0.256746,0.305839,0.437415,-10.011,-1.63925,-7.0322,-3.98574,4.44966,-8.15262,0.694899,0.567064,0.734163,0.75581,0.651501,0.885437
0,0.259207,0.301613,0.43918,-9.98671,-1.6524,-7.04768,-3.97105,4.45098,-8.15688,0.674126,0.565055,0.719987,0.762988,0.67491,0.87918
0,0.260929,0.298741,0.440329,-9.99832,-1.6263,-7.03911,-3.96979,4.464,-8.14206,0.705564,0.566256,0.714487,0.746735,0.668333,0.909387
0,0.267253,0.301087,0.431661,-9.98497,-1.66066,-7.02119,-3.97842,4.45771,-8.15565,0.681486,0.577071,0.719589,0.739664,0.677276,0.898726
0,0.265042,0.293871,0.441087,-9.96453,-1.6438,-7.03679,-3.96537,4.43952,-8.16758,0.710338,0.576101,0.723945,0.749268,0.654267,0.882948
0,0.259989,0.298247,0.441764,-9.99349,-1.63386,-7.04117,-3.96308,4.4296,-8.16494,0.684563,0.567972,0.718219,0.751264,0.655945,0.866531
0,0.265092,0.297977,0.436931,-10.0181,-1.64883,-7.0472,-3.98971,4.43434,-8.16,0.697876,0.56547,0.725763,0.744086,0.660167,0.865308
0,0.254252,0.300046,0.445702,-9.98202,-1.6582,-7.0318,-3.98178,4.4401,-8.14486,0.699285,0.562077,0.738683,0.735997,0.66421,0.876556
0,0.252042,0.310101,0.437857,-9.9674,-1.62343,-7.03057,-3.97553,4.41079,-8.15904,0.691773,0.57057,0.718093,0.752884,0.66577,0.872744
0,0.263338,0.292984,0.443679,-9.98752,-1.6303,-7.05866,-3.97908,4.46249,-8.14096,0.696149,0.576056,0.72661,0.744248,0.662705,0.857697
0,0.258123,0.298779,0.443098,-10.0019,-1.64041,-7.04107,-3.98177,4.42522,-8.15987,0.693979,0.559057,0.742264,0.754754,0.653951,0.876573
0,0.257662,0.309227,0.433111,-9.98572,-1.65711,-7.05351,-3.9783,4.44021,-8.15219,0.697003,0.564556,0.729906,0.750759,0.656478,0.87125
0,0.258396,0.306072,0.435532,-9.97911,-1.62732,-7.05618,-3.97293,4.45246,-8.15384,0.702357,0.563967,0.731715,0.738775,0.674487,0.900193
0,0.255762,0.298844,0.445395,-9.98474,-1.64234,-7.03984,-3.97997,4.44882,-8.156,0.684621,0.576309,0.735833,0.72848,0.662028,0.881434
0,0.25832,0.300089,0.441592,-9.98559,-1.64966,-7.03873,-3.94663,4.43093,-8.14999,0.695725,0.571221,0.728291,0.758794,0.672364,0.888591
0,0.260186,0.307837,0.431976,-9.9823,-1.66005,-7.0537,-3.96925,4.4372,-8.1633,0.693413,0.556511,0.729235,0.72523,0.66651,0.87444
0,0.256013,0.299534,0.444453,-9.99411,-1.6639,-7.04386,-3.97251,4.44197,-8.14968,0.705802,0.576864,0.716583,0.736747,0.676421,0.85605
0,0.247447,0.306958,0.445594,-9.9713,-1.64388,-7.04366,-3.964,4.4453,-8.15648,0.699299,0.571874,0.71768,0.73897,0.665639,0.89804
0,0.254501,0.302779,0.44272,-9.97904,-1.64148,-7.04422,-3.98598,4.41934,-8.16114,0.695913,0.566504,0.733378,0.752427,0.655631,0.877749
0,0.256569,0.298571,0.444859,-9.99129,-1.64998,-7.042,-3.98353,4.43358,-8.15444,0.687438,0.571907,0.708915,0.742151,0.653345,0.878545
0,0.261276,0.293041,0.445683,-10.0044,-1.63776,-7.04607,-3.98821,4.44224,-8.15053,0.696888,0.575479,0.729451,0.741137,0.673711,0.873107
0,0.271087,0.297068,0.431845,-9.99633,-1.66119,-7.03923,-3.96534,4.43673,-8.15532,0.706339,0.550957,0.739211,0.752804,0.674981,0.873392
0,0.259039,0.302652,0.438309,-9.97097,-1.63853,-7.04979,-3.9932,4.45833,-8.1729,0.688286,0.566084,0.709566,0.763187,0.64849,0.879426
0,0.25585,0.299401,0.444749,-9.97918,-1.63631,-7.03973,-3.98247,4.44505,-8.14012,0.703752,0.560484,0.729585,0.738133,0.682038,0.890536
0,0.25905,0.301971,0.438979,-9.99983,-1.6562,-7.02248,-3.97801,4.4287,-8.14033,0.70005,0.570986,0.730844,0.754241,0.664398,0.897318
0,0.255532,0.309493,0.434975,-9.97079,-1.63543,-7.05225,-3.96768,4.43991,-8.17434,0.705944,0.571215,0.719883,0.742354,0.67868,0.875249
0,0.258467,0.310726,0.430807,-10.0105,-1.64031,-7.04022,-3.97361,4.42763,-8.16138,0.697128,0.583624,0.738318,0.755604,0.670214,0.862637
0,0.251081,0.303356,0.445562,-9.98808,-1.6561,-7.03246,-3.95511,4.44518,-8.17161,0.697082,0.562923,0.718478,0.748541,0.668983,0.86346
0,0.252253,0.307382,0.440365,-9.99731,-1.63489,-7.02402,-3.98824,4.45211,-8.15192,0.683236,0.570213,0.712327,0.727682,0.676168,0.887686
0,0.259847,0.300061,0.440092,-9.99604,-1.63627,-7.04025,-3.99316,4.44156,-8.17816,0.713343,0.560483,0.711719,0.751832,0.66196,0.863325
0,0.255142,0.298771,0.446087,-10.0159,-1.65579,-7.02761,-3.95562,4.43142,-8.17037,0.68987,0.559997,0.717127,0.763869,0.665244,0.863811
0,0.265498,0.299893,0.434609,-9.98082,-1.63063,-7.03062,-3.95227,4.45721,-8.13694,0.693734,0.569772,0.714997,0.739556,0.663101,0.877016
0,0.259547,0.298614,0.441839,-9.99702,-1.6242,-7.04681,-3.99773,4.44998,-8.16415,0.686033,0.562654,0.717955,0.75306,0.665905,0.880585
0,0.256858,0.302003,0.441139,-9.99314,-1.65412,-7.04822,-3.96222,4.45618,-8.16957,0.71197,0.571507,0.734946,0.735642,0.673799,0.902914
0,0.257446,0.296707,0.445847,-10.008,-1.65921,-7.05471,-3.97394,4.43012,-8.16348,0.691092,0.570211,0.724954,0.738341,0.661621,0.882566
0,0.25648,0.309108,0.434412,-9.9955,-1.63905,-7.05584,-3.9838,4.44252,-8.17122,0.691119,0.562997,0.736418,0.736132,0.658249,0.874853
0,0.263839,0.298551,0.437609,-9.995,-1.64119,-7.04909,-3.9885,4.44919,-8.14441,0.695981,0.571854,0.740413,0.74043,0.667244,0.881445
0,0.259284,0.310946,0.429771,-10.0052,-1.63398,-7.04392,-4.01756,4.43372,-8.16115,0.705687,0.557118,0.737486,0.754719,0.674885,0.868583
0,0.250333,0.30226,0.447407,-10.0097,-1.64823,-7.04011,-3.99474,4.43318,-8.13611,0.701711,0.577901,0.726716,0.754445,0.663268,0.893307
0,0.258772,0.314645,0.426583,-9.96542,-1.62931,-7.03756,-3.97627,4.43333,-8.15548,0.707916,0.570716,0.726273,0.754932,0.660636,0.888779
0,0.263076,0.30013,0.436794,-9.98926,-1.6621,-7.03394,-3.97037,4.44476,-8.14617,0.699404,0.565337,0.729357,0.738312,0.660644,0.884207
0,0.256145,0.307613,0.436242,-9.96971,-1.64873,-7.03655,-3.96407,4.44961,-8.1488,0.703729,0.56411,0.737735,0.731984,0.667163,0.88206
0,0.26071,0.301605,0.437685,-9.99957,-1.61967,-7.0565,-3.99105,4.43051,-8.14995,0.700609,0.563849,0.734619,0.748555,0.681524,0.875251
0,0.265202,0.302214,0.432585,-10.0092,-1.64212,-7.02678,-3.9763,4.43829,-8.15906,0.700717,0.569062,0.712175,0.748044,0.662966,0.878348
0,0.255122,0.307809,0.437069,-9.98031,-1.63326,-7.03951,-3.97081,4.45077,-8.13835,0.696642,0.563502,0.734324,0.733805,0.652619,0.879202
0,0.259608,0.300397,0.439995,-9.98786,-1.63223,-7.02445,-3.98367,4.45794,-8.14158,0.68968,0.576241,0.723192,0.725492,0.658763,0.883899
0,0.263566,0.300587,0.435847,-9.97705,-1.63113,-7.07066,-3.97963,4.44408,-8.16006,0.694405,0.575368,0.729781,0.742538,0.671913,0.885918
0,0.261317,0.299484,0.439199,-9.98007,-1.64858,-7.03842,-4.02564,4.4318,-8.16014,0.696187,0.580394,0.738938,0.754121,0.671667,0.874271
0,0.25614,0.30226,0.4416,-10.0006,-1.63066,-7.04323,-3.99092,4.41985,-8.14516,0.708623,0.560213,0.729287,0.743152,0.661049,0.878756
0,0.260274,0.296967,0.442759,-9.96469,-1.63944,-7.02514,-3.96574,4.44714,-8.17962,0.70489,0.563971,0.716683,0.760079,0.661455,0.861083
0,0.257925,0.294906,0.447169,-9.98392,-1.63561,-7.04524,-3.98957,4.43416,-8.1529,0.700255,0.562283,0.734886,0.747093,0.663199,0.891314
0,0.256585,0.308034,0.435381,-9.9991,-1.63946,-7.04167,-3.98697,4.4266,-8.13844,0.691024,0.571895,0.732942,0.725615,0.660981,0.885103
0,0.255137,0.302718,0.442145,-9.99989,-1.64459,-7.03169,-3.96075,4.44758,-8.15886,0.70043,0.55848,0.716222,0.741422,0.673802,0.873258
0,0.262773,0.302838,0.434389,-9.98064,-1.63796,-7.03563,-3.96724,4.45399,-8.15953,0.711193,0.573301,0.730238,0.736022,0.670803,0.885094
0,0.257927,0.295294,0.446779,-9.98967,-1.63063,-7.04702,-4.01804,4.43959,-8.15859,0.702566,0.566113,0.718442,0.75271,0.669738,0.866325
0,0.252861,0.305187,0.441953,-9.98198,-1.63385,-7.04969,-3.96139,4.44966,-8.14291,0.684917,0.581468,0.722967,0.764722,0.67971,0.877992
0,0.266745,0.300842,0.432412,-9.97538,-1.6494,-7.03754,-3.97325,4.44515,-8.15046,0.70013,0.562856,0.74088,0.751712,0.665828,0.872736
0,0.259235,0.301857,0.438908,-9.98358,-1.64262,-7.05653,-3.99529,4.45171,-8.15513,0.69748,0.571998,0.734289,0.744638,0.656453,0.85943
0,0.259333,0.305557,0.43511,-9.97441,-1.659,-7.05019,-3.99515,4.43015,-8.14788,0.70722,0.555912,0.728889,0.755722,0.653827,0.871246
0,0.265175,0.297247,0.437578,-9.98711,-1.64337,-7.04407,-3.99956,4.42636,-8.14345,0.69793,0.562884,0.721903,0.741176,0.672225,0.886648
0,0.258909,0.305639,0.435452,-10.0378,-1.63487,-7.03741,-3.98816,4.44077,-8.14696,0.706192,0.57542,0.740464,0.736224,0.673507,0.866993
0,0.264439,0.305243,0.430318,-9.99666,-1.64795,-7.04792,-3.96824,4.47691,-8.1542,0.697802,0.584293,0.732241,0.739586,0.66609,0.881706
0,0.260176,0.296696,0.443128,-9.97428,-1.65026,-7.05136,-3.96123,4.44631,-8.14841,0.68663,0.581382,0.728276,0.721923,0.662385,0.874248
0,0.268889,0.301736,0.429375,-9.96726,-1.65417,-7.03864,-3.99954,4.43526,-8.17394,0.686606,0.573735,0.729728,0.733354,0.668875,0.873219
0,0.263514,0.307153,0.429332,-9.98075,-1.64474,-7.03266,-3.99011,4.47328,-8.13361,0.711997,0.572127,0.716311,0.760422,0.674246,0.859797
0,0.264851,0.297182,0.437968,-10.0096,-1.63633,-7.05337,-3.97749,4.44057,-8.14328,0.683116,0.57104,0.718047,0.75539,0.674365,0.873141
0,0.25302,0.304584,0.442396,-10.0061,-1.65393,-7.05348,-3.98375,4.44517,-8.14599,0.696233,0.571624,0.714071,0.733365,0.672599,0.849524
0,0.254912,0.31208,0.433007,-9.99836,-1.6463,-7.0407,-3.95837,4.43516,-8.17744,0.695962,0.578729,0.737095,0.753178,0.66989,0.88035
0,0.254414,0.307667,0.437919,-10.0143,-1.64188,-7.04674,-3.95632,4.44703,-8.15135,0.697529,0.569866,0.721355,0.763983,0.667658,0.883348
0,0.264928,0.303703,0.431369,-9.99734,-1.66439,-7.04356,-4.0026,4.41472,-8.15427,0.699439,0.566622,0.73855,0.740637,0.670678,0.882188
0,0.25891,0.307285,0.433805,-9.9942,-1.63215,-7.05568,-3.95911,4.42975,-8.15036,0.695023,0.568148,0.725882,0.757398,0.672336,0.855744
0,0.252541,0.303164,0.444294,-9.96626,-1.66253,-7.05117,-3.99792,4.44047,-8.1736,0.697707,0.564883,0.739343,0.753291,0.670727,0.894194
0,0.258756,0.301713,0.43953,-9.99384,-1.62164,-7.05944,-3.98564,4.41713,-8.17576,0.708093,0.574384,0.731365,0.744327,0.654891,0.866879
0,0.257531,0.305382,0.437087,-9.97018,-1.65072,-7.04659,-3.98242,4.45591,-8.13976,0.696696,0.564511,0.711854,0.739345,0.649245,0.849356
0,0.255516,0.30525,0.439234,-9.97205,-1.65113,-7.03792,-3.98865,4.4465,-8.13387,0.696522,0.566439,0.720534,0.7373,0.665605,0.88093
0,0.268082,0.292622,0.439296,-10.0233,-1.64936,-7.06369,-3.99506,4.44506,-8.14184,0.694848,0.565524,0.734022,0.758116,0.667411,0.887865
0,0.259355,0.302839,0.437806,-10.0178,-1.65556,-7.0414,-3.97612,4.43218,-8.17226,0.695389,0.570384,0.736322,0.747346,0.676235,0.866319
0,0.259259,0.301165,0.439576,-9.99158,-1.6387,-7.04544,-3.96313,4.4538,-8.15143,0.695312,0.566392,0.730323,0.750218,0.662802,0.874669
0,0.258129,0.301727,0.440144,-9.96649,-1.6594,-7.04877,-3.96066,4.44392,-8.15195,0.682352,0.563702,0.729048,0.738672,0.6654,0.877772
0,0.26349,0.298659,0.43785,-9.96616,-1.6267,-7.05288,-3.9776,4.45406,-8.18254,0.692033,0.570372,0.730265,0.746469,0.664417,0.866576
0,0.257859,0.303267,0.438875,-10.0188,-1.65059,-7.04919,-3.96976,4.46615,-8.16295,0.710038,0.558767,0.740245,0.758918,0.66564,0.875111
0,0.262563,0.303279,0.434158,-9.98062,-1.65521,-7.03388,-3.9525,4.41616,-8.15134,0.696306,0.566356,0.739245,0.751533,0.658394,0.869055
0,0.257291,0.302178,0.440531,-9.97714,-1.63279,-7.03576,-3.97436,4.4371,-8.14413,0.702186,0.573065,0.707747,0.745379,0.672123,0.892243
0,0.260892,0.30054,0.438568,-9.97443,-1.63599,-7.05643,-3.95141,4.41918,-8.13412,0.693169,0.568764,0.725626,0.752095,0.661439,0.88384
0,0.260083,0.29844,0.441478,-9.97689,-1.62974,-7.04783,-3.99495,4.43946,-8.14754,0.705382,0.562393,0.711167,0.741013,0.661186,0.876963
0,0.248686,0.316109,0.435205,-9.99279,-1.63856,-7.02943,-3.98005,4.44177,-8.15254,0.701943,0.558691,0.716144,0.749961,0.671696,0.867872
0,0.25257,0.298119,0.449311,-9.9887,-1.65135,-7.05131,-3.98055,4.43989,-8.15877,0.699696,0.560338,0.726755,0.747165,0.668132,0.88173
0,0.255934,0.307243,0.436823,-9.99143,-1.64688,-7.05381,-3.97215,4.43868,-8.15627,0.689278,0.569764,0.72814,0.749622,0.662477,0.876795
0,0.25332,0.312497,0.434183,-9.96654,-1.63107,-7.04836,-3.97367,4.44279,-8.18654,0.701708,0.574348,0.740189,0.747349,0.673713,0.882152
0,0.261029,0.299983,0.438989,-10.0304,-1.65829,-7.02963,-3.98329,4.44198,-8.13217,0.690028,0.568897,0.721855,0.744658,0.666439,0.896393
0,0.248402,0.31761,0.433988,-9.99809,-1.65528,-7.03845,-3.98011,4.45183,-8.1682,0.695875,0.578715,0.733953,0.761768,0.660986,0.875473
0,0.257611,0.307592,0.434797,-9.97674,-1.63012,-7.05565,-3.98947,4.44844,-8.15259,0.701159,0.564179,0.733192,0.740481,0.668612,0.905396
0,0.259938,0.300181,0.439881,-9.99475,-1.63017,-7.03118,-3.96458,4.43656,-8.15532,0.690561,0.580199,0.733763,0.751566,0.669897,0.870027
0,0.256307,0.297134,0.446559,-9.99083,-1.6422,-7.0459,-3.94962,4.43159,-8.1379,0.6965,0.570913,0.725204,0.744466,0.678292,0.864981
0,0.260125,0.3055,0.434375,-9.96528,-1.63397,-7.03451,-3.98644,4.42262,-8.15496,0.714373,0.569886,0.720135,0.761016,0.66259,0.884769
0,0.258689,0.300901,0.44041,-9.99887,-1.6364,-7.01565,-4.00649,4.43816,-8.16692,0.697628,0.563398,0.727098,0.765502,0.670704,0.847668
0,0.261168,0.299506,0.439326,-9.97083,-1.61743,-7.02138,-3.96134,4.43848,-8.19015,0.706634,0.573174,0.730934,0.741195,0.665418,0.877092
0,0.258091,0.297859,0.44405,-9.99726,-1.64983,-7.02461,-4.00286,4.43098,-8.15617,0.713448,0.564478,0.715394,0.749114,0.658187,0.888796
0,0.259315,0.308056,0.432629,-10.0042,-1.63361,-7.04173,-3.96494,4.44289,-8.13576,0.67823,0.568906,0.722152,0.733979,0.665339,0.862889
0,0.264603,0.294978,0.440418,-9.99858,-1.64364,-7.01586,-3.95248,4.44533,-8.14207,0.683324,0.573925,0.707425,0.754337,0.666897,0.875134
0,0.258333,0.311395,0.430272,-9.9623,-1.64683,-7.04465,-3.9722,4.4378,-8.14908,0.704268,0.568145,0.725978,0.744188,0.674272,0.864511
0,0.251462,0.310756,0.437782,-9.99017,-1.64737,-7.05602,-4.00261,4.44998,-8.16149,0.689766,0.578033,0.728242,0.74313,0.666632,0.871858
0,0.256515,0.307412,0.436073,-9.98298,-1.63413,-7.02736,-3.9805,4.45485,-8.1689,0.693462,0.550493,0.738304,0.753936,0.669445,0.861355
0,0.256539,0.301889,0.441572,-9.99702,-1.63801,-7.03241,-3.94563,4.44302,-8.16048,0.685714,0.565473,0.721043,0.748179,0.685336,0.877914
0,0.264898,0.299618,0.435485,-9.98992,-1.64618,-7.04075,-3.96209,4.44453,-8.16206,0.693108,0.572083,0.708111,0.729808,0.664208,0.872554
0,0.255679,0.299483,0.444838,-10.0001,-1.6466,-7.03152,-3.94128,4.42954,-8.15207,0.686721,0.556756,0.71238,0.739535,0.666423,0.866068
0,0.252682,0.309319,0.437999,-9.98161,-1.62746,-7.0374,-3.98641,4.41845,-8.15334,0.696835,0.564895,0.72466,0.771568,0.669698,0.888541
0,0.254491,0.30606,0.439449,-9.98556,-1.64866,-7.04186,-3.97653,4.44782,-8.16579,0.682314,0.559191,0.733536,0.742077,0.667231,0.870443
0,0.251741,0.307597,0.440662,-10.0059,-1.63044,-7.02649,-3.99608,4.45035,-8.15069,0.699637,0.56571,0.718101,0.7471,0.660115,0.862554
0,0.26005,0.295134,0.444816,-9.96751,-1.64359,-7.01054,-3.93701,4.44526,-8.16733,0.710952,0.580808,0.73101,0.748164,0.663392,0.866479
0,0.252767,0.300289,0.446944,-9.94713,-1.64587,-7.02871,-3.95877,4.42971,-8.16969,0.699535,0.562101,0.733293,0.754986,0.654035,0.904073
0,0.253429,0.296609,0.449962,-9.9816,-1.63876,-7.05087,-3.987,4.43505,-8.17821,0.674423,0.569896,0.723291,0.753601,0.670426,0.885963
0,0.252504,0.308229,0.439267,-9.973,-1.64141,-7.04486,-3.95686,4.43938,-8.17276,0.694595,0.577727,0.733193,0.735223,0.670588,0.88751
0,0.260254,0.301591,0.438155,-9.93532,-1.6516,-7.03998,-3.9997,4.43252,-8.17825,0.681925,0.57546,0.722253,0.743758,0.666908,0.860543
0,0.259541,0.304896,0.435562,-10.0037,-1.63033,-7.05425,-4.00373,4.45753,-8.14287,0.696364,0.579337,0.717391,0.744163,0.667556,0.87786
0,0.257332,0.307066,0.435602,-10.0079,-1.64047,-7.02568,-3.99694,4.42834,-8.15038,0.69634,0.582417,0.729106,0.751168,0.665126,0.882605
0,0.259282,0.302478,0.43824,-10.001,-1.63245,-7.02913,-3.95968,4.43983,-8.12767,0.699318,0.563643,0.735941,0.740471,0.665773,0.872527
0,0.255797,0.310884,0.433319,-9.9965,-1.6428,-7.02322,-3.97887,4.41913,-8.14169,0.692348,0.589376,0.729357,0.757181,0.664404,0.894321
0,0.259597,0.309333,0.43107,-9.97467,-1.65224,-7.02454,-3.98935,4.43395,-8.15919,0.691862,0.582607,0.734475,0.751623,0.657442,0.888178
0,0.254659,0.298515,0.446827,-9.97754,-1.65048,-7.05789,-3.98167,4.42841,-8.14403,0.681604,0.554817,0.730683,0.742646,0.663792,0.866835
0,0.258993,0.297198,0.443809,-9.98826,-1.62608,-7.06371,-4.00011,4.42484,-8.14109,0.691425,0.566483,0.724949,0.751439,0.665597,0.86888
0,0.254796,0.308735,0.436469,-10.0107,-1.64566,-7.05453,-3.96633,4.43905,-8.16567,0.697678,0.566236,0.734817,0.736661,0.667616,0.855761
0,0.252036,0.306214,0.44175,-9.97636,-1.63801,-7.03795,-3.99196,4.43605,-8.16102,0.700334,0.58873,0.734827,0.751358,0.6733,0.88528
0,0.267307,0.295793,0.4369,-9.97782,-1.64404,-7.06111,-3.9813,4.44057,-8.18035,0.69033,0.572767,0.7269,0.762819,0.663307,0.869658
0,0.25944,0.305982,0.434578,-9.95091,-1.62941,-7.04174,-3.98811,4.45938,-8.15641,0.699127,0.564407,0.715258,0.74392,0.672654,0.890362
0,0.258761,0.305442,0.435797,-9.98715,-1.64881,-7.03525,-3.96105,4.44928,-8.16033,0.695068,0.566234,0.731494,0.747325,0.666368,0.87639
0,0.25662,0.3012,0.442181,-9.99496,-1.65235,-7.04335,-3.97239,4.44286,-8.16089,0.703979,0.571586,0.727891,0.75638,0.673543,0.866062
0,0.258876,0.305511,0.435612,-9.99306,-1.65315,-7.04417,-3.99112,4.41911,-8.14442,0.704118,0.57491,0.712563,0.746819,0.657637,0.878788
0,0.263429,0.303239,0.433332,-9.99908,-1.65073,-7.05072,-3.9687,4.4253,-8.16334,0.703511,0.562357,0.726599,0.743976,0.680043,0.886041
0,0.262582,0.297447,0.439972,-9.98891,-1.64551,-7.04668,-4.007,4.46441,-8.14681,0.68267,0.565587,0.730007,0.731549,0.66169,0.879136
0,0.256375,0.305347,0.438278,-9.97618,-1.63486,-7.06115,-4.00742,4.43972,-8.14602,0.684594,0.573729,0.725263,0.737583,0.674366,0.88499
0,0.252806,0.30281,0.444384,-9.99383,-1.60573,-7.03072,-3.9618,4.42506,-8.12484,0.707106,0.560273,0.738333,0.746968,0.672133,0.89178
0,0.256587,0.301795,0.441618,-9.96277,-1.61614,-7.03677,-3.97967,4.42123,-8.14543,0.688561,0.573044,0.739085,0.751489,0.676042,0.865495
0,0.254429,0.30431,0.441261,-9.96229,-1.64877,-7.04494,-4.00376,4.4314,-8.16149,0.706975,0.551211,0.731387,0.735126,0.659102,0.871663
0,0.26466,0.29844,0.4369,-9.96324,-1.62678,-7.05651,-3.96386,4.41694,-8.15438,0.70689,0.56546,0.724282,0.760012,0.663895,0.891216
0,0.254417,0.298223,0.447359,-9.97417,-1.65804,-7.02484,-3.98365,4.44469,-8.1653,0.682614,0.567628,0.719561,0.735542,0.652977,0.852391
0,0.251254,0.308782,0.439963,-10.0005,-1.65457,-7.05378,-3.98791,4.44962,-8.13855,0.687154,0.558645,0.732531,0.743691,0.650967,0.877493
0,0.261001,0.302048,0.43695,-9.98772,-1.64521,-7.05257,-3.96963,4.4519,-8.14148,0.683169,0.561919,0.722345,0.752636,0.673058,0.880678
0,0.258266,0.308354,0.433379,-10.0132,-1.66663,-7.03983,-3.99152,4.45018,-8.16452,0.700497,0.565706,0.716069,0.74112,0.657153,0.878076
0,0.263822,0.298968,0.43721,-10.0019,-1.66529,-7.04864,-3.96749,4.4451,-8.16259,0.692946,0.570696,0.72396,0.751418,0.66665,0.874425
0,0.256439,0.306964,0.436597,-10.0066,-1.64674,-7.02553,-4.00962,4.43659,-8.15068,0.696251,0.569125,0.740825,0.746074,0.661808,0.889311
0,0.266589,0.302529,0.430881,-9.97765,-1.63867,-7.02972,-3.97608,4.4168,-8.17257,0.710405,0.56431,0.73347,0.757922,0.659998,0.883612
0,0.252287,0.303602,0.444112,-10.0172,-1.63597,-7.05047,-3.96595,4.43525,-8.15346,0.686083,0.577853,0.758423,0.758318,0.676725,0.865674
0,0.25768,0.304507,0.437813,-9.97168,-1.63821,-7.03317,-3.95981,4.4424,-8.17843,0.692284,0.579738,0.731198,0.743607,0.671233,0.877743
0,0.259287,0.304372,0.43634,-9.98516,-1.64519,-7.04472,-3.96281,4.44165,-8.14798,0.684916,0.573552,0.726424,0.76481,0.673305,0.866022
0,0.263373,0.300364,0.436263,-10.0143,-1.63997,-7.04601,-3.97693,4.46629,-8.16489,0.697755,0.566049,0.720067,0.756354,0.671315,0.878885
0,0.266336,0.297682,0.435982,-9.99637,-1.63811,-7.0283,-3.97241,4.41593,-8.14481,0.677055,0.575544,0.727681,0.740253,0.663491,0.876928
0,0.25444,0.305115,0.440445,-9.99524,-1.63531,-7.03921,-3.97146,4.43995,-8.16858,0.711578,0.578989,0.707111,0.763661,0.664359,0.886394
0,0.263749,0.303669,0.432582,-10.0102,-1.64524,-7.05369,-3.95526,4.45161,-8.15298,0.690629,0.560955,0.73333,0.770606,0.653089,0.89343
0,0.25187,0.303544,0.444586,-9.99782,-1.64281,-7.06057,-3.99522,4.45094,-8.1544,0.715277,0.570374,0.728975,0.74229,0.668885,0.873705
0,0.253201,0.297918,0.448881,-10.0108,-1.65855,-7.04969,-3.99356,4.46115,-8.16077,0.698143,0.562215,0.728957,0.751012,0.676812,0.881962
0,0.259862,0.297292,0.442846,-9.98832,-1.64183,-7.03513,-3.97732,4.41783,-8.1479,0.697636,0.576385,0.702568,0.738649,0.668507,0.864791
0,0.255459,0.306512,0.43803,-9.96189,-1.63752,-7.06965,-3.97562,4.44146,-8.15319,0.694969,0.576155,0.72547,0.748156,0.664133,0.869681
0,0.248199,0.310021,0.44178,-9.9919,-1.64242,-7.06756,-3.98374,4.44997,-8.13557,0.690832,0.576102,0.721864,0.755897,0.656764,0.891083
0,0.257322,0.304304,0.438375,-9.9803,-1.6515,-7.04651,-3.97433,4.43505,-8.15304,0.703855,0.573206,0.718993,0.752916,0.666141,0.883573
0,0.256974,0.302175,0.440851,-9.982,-1.63934,-7.04322,-3.99905,4.45494,-8.13836,0.693606,0.565473,0.725408,0.740406,0.665632,0.871656
0,0.259411,0.302506,0.438083,-10.0021,-1.62937,-7.05382,-3.99375,4.4423,-8.14243,0.687977,0.566989,0.723331,0.767227,0.659485,0.872395
0,0.257849,0.310809,0.431342,-9.98203,-1.64726,-7.02023,-3.97846,4.42858,-8.16514,0.702857,0.562844,0.736135,0.749729,0.673719,0.87734
0,0.252806,0.298798,0.448396,-10.03,-1.63196,-7.04298,-3.9704,4.43987,-8.16118,0.679401,0.564128,0.72239,0.770863,0.665426,0.882829
0,0.252966,0.302592,0.444442,-9.98534,-1.64882,-7.0481,-3.99597,4.44296,-8.15302,0.706706,0.560927,0.725761,0.747721,0.669089,0.873899
0,0.253843,0.304617,0.441541,-10.0078,-1.63155,-7.03228,-3.98673,4.43953,-8.16247,0.686719,0.568442,0.716271,0.741573,0.673175,0.865495
0,0.261675,0.299444,0.43888,-9.9729,-1.64713,-7.02632,-3.9847,4.43752,-8.16096,0.70074,0.568903,0.723105,0.728636,0.674721,0.846544
0,0.258728,0.301715,0.439557,-10.0258,-1.64172,-7.04141,-3.95713,4.45008,-8.15923,0.688631,0.554204,0.725881,0.743463,0.673034,0.884292
0,0.261336,0.297582,0.441082,-9.97875,-1.63793,-7.06385,-3.98583,4.44649,-8.15766,0.687672,0.569382,0.730133,0.727306,0.665598,0.892727
0,0.255544,0.302336,0.442119,-10.0242,-1.63388,-7.03619,-3.98243,4.4622,-8.14757,0.693301,0.586538,0.736957,0.745567,0.679906,0.87448
0,0.255714,0.305905,0.43838,-9.96608,-1.64449,-7.0402,-3.98906,4.45083,-8.14897,0.695814,0.581042,0.728246,0.7345,0.654151,0.874555
